code,metric,axis,rate,dec_p_flip,dec_p_ins,dec_p_del,dec_p_ovr_erase,decision_depth,max_drift,trials,ref_bits,edit_distance,edit_rate,lock_bits,mean_lock
K7_R1_2,lock,delete,0.12,0.01,0.01,0.01,0.01,56,8,30,,,,106878,0.74070653
K7_R1_2,lock,delete,0.1333,0.01,0.01,0.01,0.01,56,8,30,,,,104804,0.72672098
K7_R1_2,lock,delete,0.1467,0.01,0.01,0.01,0.01,56,8,30,,,,102833,0.71755201
K7_R1_2,lock,delete,0.16,0.01,0.01,0.01,0.01,56,8,30,,,,101065,0.71028304
K7_R1_2,lock,delete,0.1733,0.01,0.01,0.01,0.01,56,8,30,,,,99247,0.70567741
K7_R1_2,lock,delete,0.1867,0.01,0.01,0.01,0.01,56,8,30,,,,97351,0.70244382
K7_R1_2,lock,delete,0.2,0.01,0.01,0.01,0.01,56,8,30,,,,95642,0.70007807
K7_R1_2,lock,delete,0.2333,0.01,0.01,0.01,0.01,56,8,30,,,,91834,0.69598911
K7_R1_2,lock,delete,0.2667,0.01,0.01,0.01,0.01,56,8,30,,,,87554,0.69229205
K7_R1_2,lock,delete,0.3,0.01,0.01,0.01,0.01,56,8,30,,,,83311,0.69266192
K7_R1_2,lock,delete,0.3667,0.01,0.01,0.01,0.01,56,8,30,,,,75151,0.692047
K7_R1_2,lock,delete,0.4333,0.01,0.01,0.01,0.01,56,8,30,,,,66867,0.69244095
K7_R1_2,lock,delete,0.5,0.01,0.01,0.01,0.01,56,8,30,,,,58455,0.69191604
K7_R1_2,lock,delete,0.6,0.01,0.01,0.01,0.01,56,8,30,,,,46197,0.69177941
K7_R1_2,lock,delete,0.7,0.01,0.01,0.01,0.01,56,8,30,,,,33605,0.69105608
K7_R1_2,lock,delete,0.8,0.01,0.01,0.01,0.01,56,8,30,,,,21241,0.69180872
K7_R1_2,lock,delete,0.8333,0.01,0.01,0.01,0.01,56,8,30,,,,17284,0.69056042
K7_R1_2,lock,delete,0.8667,0.01,0.01,0.01,0.01,56,8,30,,,,13092,0.69110723
K7_R1_2,lock,delete,0.9,0.01,0.01,0.01,0.01,56,8,30,,,,8887,0.68863067
K7_R1_2,lock,delete,0.9167,0.01,0.01,0.01,0.01,56,8,30,,,,6904,0.6896605
K7_R1_2,lock,delete,0.9333,0.01,0.01,0.01,0.01,56,8,30,,,,4761,0.68964886
K7_R1_2,lock,delete,0.95,0.01,0.01,0.01,0.01,56,8,30,,,,2620,0.68957576
K7_R1_2,lock,delete,0.9667,0.01,0.01,0.01,0.01,56,8,30,,,,679,0.67824162
K7_R1_2,lock,delete,1,0.01,0.01,0.01,0.01,56,8,30,,,,0,0
K7_R1_2,lock,delete,0.9833,0.01,0.01,0.01,0.01,56,8,30,,,,0,0
K7_R1_2,lock,erase,0,0.01,0.01,0.01,0.01,56,8,30,,,,116670,1
K7_R1_2,lock,erase,0.0067,0.01,0.01,0.01,0.01,56,8,30,,,,116670,0.99824028
K7_R1_2,lock,erase,0.0133,0.01,0.01,0.01,0.01,56,8,30,,,,116670,0.99141796
K7_R1_2,lock,erase,0.02,0.01,0.01,0.01,0.01,56,8,30,,,,116670,0.97778238
K7_R1_2,lock,erase,0.0267,0.01,0.01,0.01,0.01,56,8,30,,,,116671,0.96110737
K7_R1_2,lock,erase,0.0333,0.01,0.01,0.01,0.01,56,8,30,,,,116670,0.93856433
K7_R1_2,lock,erase,0.04,0.01,0.01,0.01,0.01,56,8,30,,,,116670,0.91444889
K7_R1_2,lock,erase,0.05,0.01,0.01,0.01,0.01,56,8,30,,,,116670,0.87077337
K7_R1_2,lock,erase,0.06,0.01,0.01,0.01,0.01,56,8,30,,,,116672,0.83536227
K7_R1_2,lock,erase,0.07,0.01,0.01,0.01,0.01,56,8,30,,,,116672,0.78991929
K7_R1_2,lock,erase,0.08,0.01,0.01,0.01,0.01,56,8,30,,,,116679,0.75368441
K7_R1_2,lock,erase,0.09,0.01,0.01,0.01,0.01,56,8,30,,,,116678,0.71271794
K7_R1_2,lock,erase,0.1,0.01,0.01,0.01,0.01,56,8,30,,,,116679,0.67038164
K7_R1_2,lock,erase,0.11,0.01,0.01,0.01,0.01,56,8,30,,,,116684,0.63024286
K7_R1_2,lock,erase,0.12,0.01,0.01,0.01,0.01,56,8,30,,,,116690,0.58882689
K7_R1_2,lock,erase,0.13,0.01,0.01,0.01,0.01,56,8,30,,,,116690,0.54481427
K7_R1_2,lock,erase,0.14,0.01,0.01,0.01,0.01,56,8,30,,,,116692,0.50758937
K7_R1_2,lock,erase,0.15,0.01,0.01,0.01,0.01,56,8,30,,,,116696,0.46474036
K7_R1_2,lock,erase,0.16,0.01,0.01,0.01,0.01,56,8,30,,,,116700,0.4212456
K7_R1_2,lock,erase,0.17,0.01,0.01,0.01,0.01,56,8,30,,,,116697,0.37993315
K7_R1_2,lock,erase,0.18,0.01,0.01,0.01,0.01,56,8,30,,,,116700,0.35035294
K7_R1_2,lock,erase,0.19,0.01,0.01,0.01,0.01,56,8,30,,,,116702,0.3034873
K7_R1_2,lock,erase,0.2,0.01,0.01,0.01,0.01,56,8,30,,,,116700,0.26659175
K7_R1_2,lock,erase,0.21,0.01,0.01,0.01,0.01,56,8,30,,,,116704,0.22425958
K7_R1_2,lock,erase,0.22,0.01,0.01,0.01,0.01,56,8,30,,,,116704,0.18475574
K7_R1_2,lock,erase,0.2333,0.01,0.01,0.01,0.01,56,8,30,,,,116712,0.14342413
K7_R1_2,lock,erase,0.2467,0.01,0.01,0.01,0.01,56,8,30,,,,116712,0.10556409
K7_R1_2,lock,erase,0.26,0.01,0.01,0.01,0.01,56,8,30,,,,116719,0.073030597
K7_R1_2,lock,erase,0.2733,0.01,0.01,0.01,0.01,56,8,30,,,,116724,0.05063636
K7_R1_2,lock,erase,0.2867,0.01,0.01,0.01,0.01,56,8,30,,,,116723,0.031178587
K7_R1_2,lock,erase,0.3,0.01,0.01,0.01,0.01,56,8,30,,,,116727,0.017530068
K7_R1_2,lock,erase,0.32,0.01,0.01,0.01,0.01,56,8,30,,,,116730,0.007166521
K7_R1_2,lock,erase,0.34,0.01,0.01,0.01,0.01,56,8,30,,,,116730,0.0023726464
K7_R1_2,lock,erase,0.36,0.01,0.01,0.01,0.01,56,8,30,,,,116730,0.00075331573
K7_R1_2,lock,erase,0.4067,0.01,0.01,0.01,0.01,56,8,30,,,,116730,1.1057019e-05
K7_R1_2,lock,erase,0.4533,0.01,0.01,0.01,0.01,56,8,30,,,,116731,0
K7_R1_2,lock,erase,0.5,0.01,0.01,0.01,0.01,56,8,30,,,,116730,0
K7_R1_2,lock,erase,0.6667,0.01,0.01,0.01,0.01,56,8,30,,,,116829,0
K7_R1_2,lock,erase,0.8333,0.01,0.01,0.01,0.01,56,8,30,,,,122423,0
K7_R1_2,lock,erase,1,0.01,0.01,0.01,0.01,56,8,30,,,,125820,0
K7_R1_3,edit,flip,0,0.01,0.01,0.01,0.01,56,8,30,118320,0,0,,
K7_R1_3,edit,flip,0.0033,0.01,0.01,0.01,0.01,56,8,30,118320,2,1.6903313e-05,,
K7_R1_3,edit,flip,0.0067,0.01,0.01,0.01,0.01,56,8,30,118320,14,0.00011832319,,
K7_R1_3,edit,flip,0.01,0.01,0.01,0.01,0.01,56,8,30,118320,18,0.00015212982,,
K7_R1_3,edit,flip,0.0133,0.01,0.01,0.01,0.01,56,8,30,118320,94,0.00079445571,,
K7_R1_3,edit,flip,0.0167,0.01,0.01,0.01,0.01,56,8,30,118320,207,0.0017494929,,
K7_R1_3,edit,flip,0.02,0.01,0.01,0.01,0.01,56,8,30,118320,195,0.001648073,,
K7_R1_3,edit,flip,0.025,0.01,0.01,0.01,0.01,56,8,30,118320,600,0.0050709939,,
K7_R1_3,edit,flip,0.03,0.01,0.01,0.01,0.01,56,8,30,118320,754,0.006372549,,
K7_R1_3,edit,flip,0.035,0.01,0.01,0.01,0.01,56,8,30,118320,905,0.0076487492,,
K7_R1_3,edit,flip,0.04,0.01,0.01,0.01,0.01,56,8,30,118320,1711,0.014460784,,
K7_R1_3,edit,flip,0.045,0.01,0.01,0.01,0.01,56,8,30,118320,1753,0.014815754,,
K7_R1_3,edit,flip,0.05,0.01,0.01,0.01,0.01,56,8,30,118320,2217,0.018737323,,
K7_R1_3,edit,flip,0.0567,0.01,0.01,0.01,0.01,56,8,30,118320,2861,0.024180189,,
K7_R1_3,edit,flip,0.0633,0.01,0.01,0.01,0.01,56,8,30,118320,3746,0.031659905,,
K7_R1_3,edit,flip,0.07,0.01,0.01,0.01,0.01,56,8,30,118320,4837,0.040880663,,
K7_R1_3,edit,flip,0.0767,0.01,0.01,0.01,0.01,56,8,30,118320,5465,0.046188303,,
K7_R1_3,edit,flip,0.0833,0.01,0.01,0.01,0.01,56,8,30,118320,6869,0.058054429,,
K7_R1_3,edit,flip,0.09,0.01,0.01,0.01,0.01,56,8,30,118320,7721,0.06525524,,
K7_R1_3,edit,flip,0.1,0.01,0.01,0.01,0.01,56,8,30,118320,9754,0.082437458,,
K7_R1_3,edit,flip,0.11,0.01,0.01,0.01,0.01,56,8,30,118320,12318,0.10410751,,
K7_R1_3,edit,flip,0.12,0.01,0.01,0.01,0.01,56,8,30,118320,14941,0.1262762,,
K7_R1_3,edit,flip,0.1333,0.01,0.01,0.01,0.01,56,8,30,118320,19889,0.168095,,
K7_R1_3,edit,flip,0.1467,0.01,0.01,0.01,0.01,56,8,30,118320,23290,0.19683908,,
K7_R1_3,edit,flip,0.16,0.01,0.01,0.01,0.01,56,8,30,118320,27539,0.23275017,,
K7_R1_3,edit,flip,0.1733,0.01,0.01,0.01,0.01,56,8,30,118320,30492,0.25770791,,
K7_R1_3,edit,flip,0.1867,0.01,0.01,0.01,0.01,56,8,30,118320,32892,0.27799189,,
K7_R1_3,edit,flip,0.2,0.01,0.01,0.01,0.01,56,8,30,118320,34081,0.28804091,,
K7_R1_3,edit,flip,0.2167,0.01,0.01,0.01,0.01,56,8,30,118320,35680,0.3015551,,
K7_R1_3,edit,flip,0.2333,0.01,0.01,0.01,0.01,56,8,30,118320,36552,0.30892495,,
K7_R1_3,edit,flip,0.25,0.01,0.01,0.01,0.01,56,8,30,118320,36816,0.31115619,,
K7_R1_3,edit,insert,0,0.01,0.01,0.01,0.01,56,8,30,118320,0,0,,
K7_R1_3,edit,insert,0.0017,0.01,0.01,0.01,0.01,56,8,30,118320,74,0.00062542258,,
K7_R1_3,edit,insert,0.0033,0.01,0.01,0.01,0.01,56,8,30,118320,98,0.00082826234,,
K7_R1_3,edit,insert,0.005,0.01,0.01,0.01,0.01,56,8,30,118320,148,0.0012508452,,
K7_R1_3,edit,insert,0.0067,0.01,0.01,0.01,0.01,56,8,30,118320,262,0.002214334,,
K7_R1_3,edit,insert,0.0083,0.01,0.01,0.01,0.01,56,8,30,118320,287,0.0024256254,,
K7_R1_3,edit,insert,0.01,0.01,0.01,0.01,0.01,56,8,30,118320,365,0.0030848546,,
K7_R1_3,edit,insert,0.0133,0.01,0.01,0.01,0.01,56,8,30,118320,550,0.0046484111,,
K7_R1_3,edit,insert,0.0167,0.01,0.01,0.01,0.01,56,8,30,118320,820,0.0069303584,,
K7_R1_3,edit,insert,0.02,0.01,0.01,0.01,0.01,56,8,30,118320,1261,0.010657539,,
K7_R1_3,edit,insert,0.025,0.01,0.01,0.01,0.01,56,8,30,118320,1444,0.012204192,,
K7_R1_3,edit,insert,0.03,0.01,0.01,0.01,0.01,56,8,30,118320,1935,0.016353955,,
K7_R1_3,edit,insert,0.035,0.01,0.01,0.01,0.01,56,8,30,118320,2499,0.02112069,,
K7_R1_3,edit,insert,0.04,0.01,0.01,0.01,0.01,56,8,30,118320,3138,0.026521298,,
K7_R1_3,edit,insert,0.045,0.01,0.01,0.01,0.01,56,8,30,118320,3580,0.03025693,,
K7_R1_3,edit,insert,0.05,0.01,0.01,0.01,0.01,56,8,30,118320,4173,0.035268763,,
K7_R1_3,edit,insert,0.0567,0.01,0.01,0.01,0.01,56,8,30,118320,4818,0.040720081,,
K7_R1_3,edit,insert,0.0633,0.01,0.01,0.01,0.01,56,8,30,118320,5838,0.049340771,,
K7_R1_3,edit,insert,0.07,0.01,0.01,0.01,0.01,56,8,30,118320,7215,0.060978702,,
K7_R1_3,edit,insert,0.08,0.01,0.01,0.01,0.01,56,8,30,118320,9440,0.079783638,,
K7_R1_3,edit,insert,0.09,0.01,0.01,0.01,0.01,56,8,30,118320,11775,0.099518256,,
K7_R1_3,edit,insert,0.1,0.01,0.01,0.01,0.01,56,8,30,118320,15510,0.13108519,,
K7_R1_3,edit,insert,0.1133,0.01,0.01,0.01,0.01,56,8,30,118320,20646,0.1744929,,
K7_R1_3,edit,insert,0.1267,0.01,0.01,0.01,0.01,56,8,30,118320,25485,0.21539047,,
K7_R1_3,edit,insert,0.14,0.01,0.01,0.01,0.01,56,8,30,118320,29428,0.24871535,,
K7_R1_3,edit,insert,0.16,0.01,0.01,0.01,0.01,56,8,30,118320,34121,0.28837897,,
K7_R1_3,edit,insert,0.18,0.01,0.01,0.01,0.01,56,8,30,118320,36429,0.3078854,,
K7_R1_3,edit,insert,0.2,0.01,0.01,0.01,0.01,56,8,30,118320,37565,0.31748648,,
K7_R1_3,edit,insert,0.2167,0.01,0.01,0.01,0.01,56,8,30,118320,37619,0.31794287,,
K7_R1_3,edit,insert,0.2333,0.01,0.01,0.01,0.01,56,8,30,118320,37820,0.31964165,,
K7_R1_3,edit,insert,0.25,0.01,0.01,0.01,0.01,56,8,30,118320,37792,0.319405,,
K7_R1_3,edit,delete,0,0.01,0.01,0.01,0.01,56,8,30,118320,0,0,,
K7_R1_3,edit,delete,0.0033,0.01,0.01,0.01,0.01,56,8,30,118320,30,0.0002535497,,
K7_R1_3,edit,delete,0.0067,0.01,0.01,0.01,0.01,56,8,30,118320,40,0.00033806626,,
K7_R1_3,edit,delete,0.01,0.01,0.01,0.01,0.01,56,8,30,118320,58,0.00049019608,,
K7_R1_3,edit,delete,0.0133,0.01,0.01,0.01,0.01,56,8,30,118320,91,0.00076910074,,
K7_R1_3,edit,delete,0.0167,0.01,0.01,0.01,0.01,56,8,30,118320,198,0.001673428,,
K7_R1_3,edit,delete,0.02,0.01,0.01,0.01,0.01,56,8,30,118320,174,0.0014705882,,
K7_R1_3,edit,delete,0.0233,0.01,0.01,0.01,0.01,56,8,30,118320,409,0.0034567275,,
K7_R1_3,edit,delete,0.0267,0.01,0.01,0.01,0.01,56,8,30,118320,345,0.0029158215,,
K7_R1_3,edit,delete,0.03,0.01,0.01,0.01,0.01,56,8,30,118320,691,0.0058400947,,
K7_R1_3,edit,delete,0.0367,0.01,0.01,0.01,0.01,56,8,30,118320,1542,0.013032454,,
K7_R1_3,edit,delete,0.0433,0.01,0.01,0.01,0.01,56,8,30,118320,2333,0.019717715,,
K7_R1_3,edit,delete,0.05,0.01,0.01,0.01,0.01,56,8,30,118320,3279,0.027712982,,
K7_R1_3,edit,delete,0.0567,0.01,0.01,0.01,0.01,56,8,30,118320,4059,0.034305274,,
K7_R1_3,edit,delete,0.0633,0.01,0.01,0.01,0.01,56,8,30,118320,4940,0.041751183,,
K7_R1_3,edit,delete,0.07,0.01,0.01,0.01,0.01,56,8,30,118320,5411,0.045731913,,
K7_R1_3,edit,delete,0.0767,0.01,0.01,0.01,0.01,56,8,30,118320,6290,0.05316092,,
K7_R1_3,edit,delete,0.0833,0.01,0.01,0.01,0.01,56,8,30,118320,7004,0.059195402,,
K7_R1_3,edit,delete,0.09,0.01,0.01,0.01,0.01,56,8,30,118320,8077,0.06826403,,
K7_R1_3,edit,delete,0.1,0.01,0.01,0.01,0.01,56,8,30,118320,9638,0.081457066,,
K7_R1_3,edit,delete,0.11,0.01,0.01,0.01,0.01,56,8,30,118320,11562,0.097718053,,
K7_R1_3,edit,delete,0.12,0.01,0.01,0.01,0.01,56,8,30,118320,14473,0.12232082,,
K7_R1_3,edit,delete,0.1333,0.01,0.01,0.01,0.01,56,8,30,118320,17413,0.1471687,,
K7_R1_3,edit,delete,0.1467,0.01,0.01,0.01,0.01,56,8,30,118320,20883,0.17649594,,
K7_R1_3,edit,delete,0.16,0.01,0.01,0.01,0.01,56,8,30,118320,24628,0.2081474,,
K7_R1_3,edit,delete,0.1733,0.01,0.01,0.01,0.01,56,8,30,118320,27006,0.22824544,,
K7_R1_3,edit,delete,0.1867,0.01,0.01,0.01,0.01,56,8,30,118320,30121,0.25457235,,
K7_R1_3,edit,delete,0.2,0.01,0.01,0.01,0.01,56,8,30,118320,31946,0.26999662,,
K7_R1_3,edit,delete,0.2167,0.01,0.01,0.01,0.01,56,8,30,118320,34298,0.28987492,,
K7_R1_3,edit,delete,0.2333,0.01,0.01,0.01,0.01,56,8,30,118320,36166,0.30566261,,
K7_R1_3,edit,delete,0.25,0.01,0.01,0.01,0.01,56,8,30,118320,37577,0.3175879,,
K7_R1_3,edit,erase,0,0.01,0.01,0.01,0.01,56,8,30,118320,0,0,,
K7_R1_3,edit,erase,0.0667,0.01,0.01,0.01,0.01,56,8,30,118320,8,6.7613252e-05,,
K7_R1_3,edit,erase,0.1333,0.01,0.01,0.01,0.01,56,8,30,118320,77,0.00065077755,,
K7_R1_3,edit,erase,0.2,0.01,0.01,0.01,0.01,56,8,30,118320,624,0.0052738337,,
K7_R1_3,edit,erase,0.25,0.01,0.01,0.01,0.01,56,8,30,118320,1088,0.0091954023,,
K7_R1_3,edit,erase,0.3,0.01,0.01,0.01,0.01,56,8,30,118320,1517,0.012821163,,
K7_R1_3,edit,erase,0.35,0.01,0.01,0.01,0.01,56,8,30,118320,2112,0.017849899,,
K7_R1_3,edit,erase,0.3833,0.01,0.01,0.01,0.01,56,8,30,118320,2376,0.020081136,,
K7_R1_3,edit,erase,0.4167,0.01,0.01,0.01,0.01,56,8,30,118320,2485,0.021002366,,
K7_R1_3,edit,erase,0.45,0.01,0.01,0.01,0.01,56,8,30,118320,3205,0.027087559,,
K7_R1_3,edit,erase,0.4833,0.01,0.01,0.01,0.01,56,8,30,118320,4333,0.036621028,,
K7_R1_3,edit,erase,0.5167,0.01,0.01,0.01,0.01,56,8,30,118320,5882,0.049712644,,
K7_R1_3,edit,erase,0.55,0.01,0.01,0.01,0.01,56,8,30,118320,9338,0.078921569,,
K7_R1_3,edit,erase,0.5733,0.01,0.01,0.01,0.01,56,8,30,118320,14314,0.12097701,,
K7_R1_3,edit,erase,0.5967,0.01,0.01,0.01,0.01,56,8,30,118320,22375,0.18910581,,
K7_R1_3,edit,erase,0.62,0.01,0.01,0.01,0.01,56,8,30,118320,32548,0.27508452,,
K7_R1_3,edit,erase,0.6467,0.01,0.01,0.01,0.01,56,8,30,118320,52467,0.44343306,,
K7_R1_3,edit,erase,0.6733,0.01,0.01,0.01,0.01,56,8,30,118320,75673,0.6395622,,
K7_R1_3,edit,erase,0.7,0.01,0.01,0.01,0.01,56,8,30,118320,94170,0.79589249,,
K7_R1_3,edit,erase,0.7267,0.01,0.01,0.01,0.01,56,8,30,118320,106748,0.90219743,,
K7_R1_3,edit,erase,0.7533,0.01,0.01,0.01,0.01,56,8,30,118320,113445,0.95879817,,
K7_R1_3,edit,erase,0.78,0.01,0.01,0.01,0.01,56,8,30,118320,116429,0.98401792,,
K7_R1_3,edit,erase,0.8033,0.01,0.01,0.01,0.01,56,8,30,118320,118019,0.99745605,,
K7_R1_3,edit,erase,0.8267,0.01,0.01,0.01,0.01,56,8,30,118320,119257,1.0079192,,
K7_R1_3,edit,erase,0.85,0.01,0.01,0.01,0.01,56,8,30,118320,120610,1.0193543,,
K7_R1_3,edit,erase,0.8733,0.01,0.01,0.01,0.01,56,8,30,118320,122839,1.038193,,
K7_R1_3,edit,erase,0.8967,0.01,0.01,0.01,0.01,56,8,30,118320,125611,1.061621,,
K7_R1_3,edit,erase,0.92,0.01,0.01,0.01,0.01,56,8,30,118320,125820,1.0633874,,
K7_R1_3,lock,flip,0,0.01,0.01,0.01,0.01,56,8,30,,,,116730,1
K7_R1_3,lock,flip,0.0033,0.01,0.01,0.01,0.01,56,8,30,,,,116730,0.99989732
K7_R1_3,lock,flip,0.0067,0.01,0.01,0.01,0.01,56,8,30,,,,116730,0.9991913
K7_R1_3,lock,flip,0.01,0.01,0.01,0.01,0.01,56,8,30,,,,116730,0.9975505
K7_R1_3,lock,flip,0.0133,0.01,0.01,0.01,0.01,56,8,30,,,,116731,0.99378307
K7_R1_3,lock,flip,0.0167,0.01,0.01,0.01,0.01,56,8,30,,,,116738,0.98877159
K7_R1_3,lock,flip,0.02,0.01,0.01,0.01,0.01,56,8,30,,,,116747,0.9814701
K7_R1_3,lock,flip,0.025,0.01,0.01,0.01,0.01,56,8,30,,,,116748,0.96818673
K7_R1_3,lock,flip,0.03,0.01,0.01,0.01,0.01,56,8,30,,,,116755,0.95393083
K7_R1_3,lock,flip,0.035,0.01,0.01,0.01,0.01,56,8,30,,,,116761,0.93490609
K7_R1_3,lock,flip,0.04,0.01,0.01,0.01,0.01,56,8,30,,,,116768,0.91851582
K7_R1_3,lock,flip,0.045,0.01,0.01,0.01,0.01,56,8,30,,,,116798,0.89771185
K7_R1_3,lock,flip,0.05,0.01,0.01,0.01,0.01,56,8,30,,,,116793,0.87747502
K7_R1_3,lock,flip,0.0567,0.01,0.01,0.01,0.01,56,8,30,,,,116832,0.85168655
K7_R1_3,lock,flip,0.0633,0.01,0.01,0.01,0.01,56,8,30,,,,116893,0.82375774
K7_R1_3,lock,flip,0.07,0.01,0.01,0.01,0.01,56,8,30,,,,117005,0.79706682
K7_R1_3,lock,flip,0.0767,0.01,0.01,0.01,0.01,56,8,30,,,,117082,0.76989161
K7_R1_3,lock,flip,0.0833,0.01,0.01,0.01,0.01,56,8,30,,,,117250,0.74751343
K7_R1_3,lock,flip,0.09,0.01,0.01,0.01,0.01,56,8,30,,,,117487,0.72258146
K7_R1_3,lock,flip,0.1,0.01,0.01,0.01,0.01,56,8,30,,,,117872,0.68647559
K7_R1_3,lock,flip,0.11,0.01,0.01,0.01,0.01,56,8,30,,,,118277,0.65704269
K7_R1_3,lock,flip,0.12,0.01,0.01,0.01,0.01,56,8,30,,,,118717,0.63098206
K7_R1_3,lock,flip,0.1333,0.01,0.01,0.01,0.01,56,8,30,,,,119554,0.59845019
K7_R1_3,lock,flip,0.1467,0.01,0.01,0.01,0.01,56,8,30,,,,120106,0.5743196
K7_R1_3,lock,flip,0.16,0.01,0.01,0.01,0.01,56,8,30,,,,120656,0.55676232
K7_R1_3,lock,flip,0.1733,0.01,0.01,0.01,0.01,56,8,30,,,,121121,0.54541186
K7_R1_3,lock,flip,0.1867,0.01,0.01,0.01,0.01,56,8,30,,,,121407,0.53679413
K7_R1_3,lock,flip,0.2,0.01,0.01,0.01,0.01,56,8,30,,,,121718,0.52920945
K7_R1_3,lock,flip,0.2167,0.01,0.01,0.01,0.01,56,8,30,,,,121882,0.52474602
K7_R1_3,lock,flip,0.2333,0.01,0.01,0.01,0.01,56,8,30,,,,121982,0.52169637
K7_R1_3,lock,flip,0.25,0.01,0.01,0.01,0.01,56,8,30,,,,122033,0.52034743
K7_R1_3,lock,flip,0.2833,0.01,0.01,0.01,0.01,56,8,30,,,,122032,0.51981717
K7_R1_3,lock,flip,0.3167,0.01,0.01,0.01,0.01,56,8,30,,,,122053,0.51761045
K7_R1_3,lock,flip,0.35,0.01,0.01,0.01,0.01,56,8,30,,,,122089,0.51798519
K7_R1_3,lock,flip,0.4167,0.01,0.01,0.01,0.01,56,8,30,,,,122127,0.51754927
K7_R1_3,lock,flip,0.4833,0.01,0.01,0.01,0.01,56,8,30,,,,122145,0.51740655
K7_R1_3,lock,flip,0.55,0.01,0.01,0.01,0.01,56,8,30,,,,122053,0.51761642
K7_R1_3,lock,flip,0.6333,0.01,0.01,0.01,0.01,56,8,30,,,,122164,0.51734607
K7_R1_3,lock,flip,0.7167,0.01,0.01,0.01,0.01,56,8,30,,,,122085,0.51688421
K7_R1_3,lock,flip,0.8,0.01,0.01,0.01,0.01,56,8,30,,,,122046,0.51433818
K7_R1_3,lock,flip,0.8667,0.01,0.01,0.01,0.01,56,8,30,,,,122256,0.51167252
K7_R1_3,lock,flip,0.9333,0.01,0.01,0.01,0.01,56,8,30,,,,122279,0.50590224
K7_R1_3,lock,flip,1,0.01,0.01,0.01,0.01,56,8,30,,,,122467,0.49683098
K7_R1_3,lock,insert,0,0.01,0.01,0.01,0.01,56,8,30,,,,116730,1
K7_R1_3,lock,insert,0.0033,0.01,0.01,0.01,0.01,56,8,30,,,,116763,0.99987913
K7_R1_3,lock,insert,0.0067,0.01,0.01,0.01,0.01,56,8,30,,,,116766,0.9992529
K7_R1_3,lock,insert,0.01,0.01,0.01,0.01,0.01,56,8,30,,,,116765,0.99747835
K7_R1_3,lock,insert,0.0133,0.01,0.01,0.01,0.01,56,8,30,,,,116781,0.99376784
K7_R1_3,lock,insert,0.0167,0.01,0.01,0.01,0.01,56,8,30,,,,116798,0.98893219
K7_R1_3,lock,insert,0.02,0.01,0.01,0.01,0.01,56,8,30,,,,116817,0.98042762
K7_R1_3,lock,insert,0.025,0.01,0.01,0.01,0.01,56,8,30,,,,116912,0.96845826
K7_R1_3,lock,insert,0.03,0.01,0.01,0.01,0.01,56,8,30,,,,117012,0.95291282
K7_R1_3,lock,insert,0.035,0.01,0.01,0.01,0.01,56,8,30,,,,117169,0.93393022
K7_R1_3,lock,insert,0.04,0.01,0.01,0.01,0.01,56,8,30,,,,117322,0.9154202
K7_R1_3,lock,insert,0.045,0.01,0.01,0.01,0.01,56,8,30,,,,117637,0.89242259
K7_R1_3,lock,insert,0.05,0.01,0.01,0.01,0.01,56,8,30,,,,117929,0.87298811
K7_R1_3,lock,insert,0.0567,0.01,0.01,0.01,0.01,56,8,30,,,,118494,0.85043969
K7_R1_3,lock,insert,0.0633,0.01,0.01,0.01,0.01,56,8,30,,,,119229,0.81880106
K7_R1_3,lock,insert,0.07,0.01,0.01,0.01,0.01,56,8,30,,,,120062,0.79053518
K7_R1_3,lock,insert,0.0767,0.01,0.01,0.01,0.01,56,8,30,,,,121033,0.76864953
K7_R1_3,lock,insert,0.0833,0.01,0.01,0.01,0.01,56,8,30,,,,122277,0.74199294
K7_R1_3,lock,insert,0.09,0.01,0.01,0.01,0.01,56,8,30,,,,123160,0.7211846
K7_R1_3,lock,insert,0.1,0.01,0.01,0.01,0.01,56,8,30,,,,125383,0.68697891
K7_R1_3,lock,insert,0.11,0.01,0.01,0.01,0.01,56,8,30,,,,125820,0.65660107
K7_R1_3,lock,insert,0.12,0.01,0.01,0.01,0.01,56,8,30,,,,125820,0.63351068
K7_R1_3,lock,insert,0.1333,0.01,0.01,0.01,0.01,56,8,30,,,,125820,0.60784868
K7_R1_3,lock,insert,0.1467,0.01,0.01,0.01,0.01,56,8,30,,,,125820,0.58644487
K7_R1_3,lock,insert,0.16,0.01,0.01,0.01,0.01,56,8,30,,,,125820,0.57006214
K7_R1_3,lock,insert,0.1733,0.01,0.01,0.01,0.01,56,8,30,,,,125820,0.55774431
K7_R1_3,lock,insert,0.1867,0.01,0.01,0.01,0.01,56,8,30,,,,125820,0.54913064
K7_R1_3,lock,insert,0.2,0.01,0.01,0.01,0.01,56,8,30,,,,125820,0.5401501
K7_R1_3,lock,insert,0.22,0.01,0.01,0.01,0.01,56,8,30,,,,125820,0.53343054
K7_R1_3,lock,insert,0.24,0.01,0.01,0.01,0.01,56,8,30,,,,125820,0.5281725
K7_R1_3,lock,insert,0.26,0.01,0.01,0.01,0.01,56,8,30,,,,125820,0.52594006
K7_R1_3,lock,insert,0.29,0.01,0.01,0.01,0.01,56,8,30,,,,125820,0.52271446
K7_R1_3,lock,insert,0.32,0.01,0.01,0.01,0.01,56,8,30,,,,125820,0.52035722
