code,metric,axis,rate,dec_p_flip,dec_p_ins,dec_p_del,dec_p_ovr_erase,decision_depth,max_drift,trials,ref_bits,edit_distance,edit_rate,lock_bits,mean_lock,detect_samples,mean_detect
K7_R1_3,edit,insert,0.7,0.005,0.7,0.001,0,56,8,30,118320,0,0,,,,
K7_R1_3,edit,insert,0.8,0.005,0.8,0.001,0,56,8,30,118320,0,0,,,,
K7_R1_3,edit,insert,0.9,0.005,0.9,0.001,0,56,8,30,118320,0,0,,,,
K7_R1_3,edit,insert,0.97,0.005,0.97,0.001,0,56,8,30,118320,0,0,,,,
K7_R1_3,edit,delete,0,0.005,0.001,0.001,0,56,8,30,118320,0,0,,,,
K7_R1_3,edit,delete,0.1,0.005,0.001,0.1,0,56,8,30,118320,0,0,,,,
K7_R1_3,edit,delete,0.2,0.005,0.001,0.2,0,56,8,30,118320,0,0,,,,
K7_R1_3,edit,delete,0.3,0.005,0.001,0.3,0,56,8,30,118320,0,0,,,,
K7_R1_3,edit,delete,0.4,0.005,0.001,0.4,0,56,8,30,118320,0,0,,,,
K7_R1_3,edit,delete,0.45,0.005,0.001,0.45,0,56,8,30,118320,0,0,,,,
K7_R1_3,edit,delete,0.47,0.005,0.001,0.47,0,56,8,30,118320,0,0,,,,
K7_R1_3,edit,delete,0.48,0.005,0.001,0.48,0,56,8,30,118320,0,0,,,,
K7_R1_3,edit,delete,0.49,0.005,0.001,0.49,0,56,8,30,118320,0,0,,,,
K7_R1_3,edit,delete,0.5,0.005,0.001,0.5,0,56,8,30,118320,100023,0.84536004,,,,
K7_R1_3,edit,delete,0.51,0.005,0.001,0.51,0,56,8,30,118320,98267,0.83051893,,,,
K7_R1_3,edit,delete,0.52,0.005,0.001,0.52,0,56,8,30,118320,121414,1.0261494,,,,
K7_R1_3,edit,delete,0.53,0.005,0.001,0.53,0,56,8,30,118320,124244,1.0500676,,,,
K7_R1_3,edit,delete,0.55,0.005,0.001,0.55,0,56,8,30,118320,125820,1.0633874,,,,
K7_R1_3,edit,delete,0.58,0.005,0.001,0.58,0,56,8,30,118320,125820,1.0633874,,,,
K7_R1_3,edit,delete,0.62,0.005,0.001,0.62,0,56,8,30,118320,125820,1.0633874,,,,
K7_R1_3,edit,delete,0.67,0.005,0.001,0.67,0,56,8,30,118320,125820,1.0633874,,,,
K7_R1_3,edit,delete,0.72,0.005,0.001,0.72,0,56,8,30,118320,123982,1.0478533,,,,
K7_R1_3,edit,delete,0.78,0.005,0.001,0.78,0,56,8,30,118320,111899,0.94573191,,,,
K7_R1_3,edit,delete,0.85,0.005,0.001,0.85,0,56,8,30,118320,125425,1.060049,,,,
K7_R1_3,edit,delete,0.92,0.005,0.001,0.92,0,56,8,30,118320,123868,1.0468898,,,,
K7_R1_3,edit,erase,0,0.005,0,0,0.001,56,0,30,118320,0,0,,,,
K7_R1_3,edit,erase,0.1,0.005,0,0,0.1,56,0,30,118320,0,0,,,,
K7_R1_3,edit,erase,0.2,0.005,0,0,0.2,56,0,30,118320,0,0,,,,
K7_R1_3,edit,erase,0.3,0.005,0,0,0.3,56,0,30,118320,0,0,,,,
K7_R1_3,edit,erase,0.4,0.005,0,0,0.4,56,0,30,118320,0,0,,,,
K7_R1_3,edit,delete,0.97,0.005,0.001,0.97,0,56,8,30,118320,125820,1.0633874,,,,
K7_R1_3,edit,erase,0.5,0.005,0,0,0.5,56,0,30,118320,0,0,,,,
K7_R1_3,edit,erase,0.6,0.005,0,0,0.6,56,0,30,118320,0,0,,,,
K7_R1_3,edit,erase,0.7,0.005,0,0,0.7,56,0,30,118320,0,0,,,,
K7_R1_3,edit,erase,0.8,0.005,0,0,0.8,56,0,30,118320,0,0,,,,
K7_R1_3,edit,erase,0.9,0.005,0,0,0.9,56,0,30,118320,0,0,,,,
K7_R1_3,edit,erase,0.97,0.005,0,0,0.97,56,0,30,118320,0,0,,,,
K7_R1_3,lock,flip,0,0.001,0,0,0,56,0,30,,,,116790,0.99993867,,
K7_R1_3,lock,flip,0.1,0.1,0,0,0,56,0,30,,,,116790,1,,
K7_R1_3,lock,flip,0.2,0.2,0,0,0,56,0,30,,,,116790,1,,
K7_R1_3,lock,flip,0.3,0.3,0,0,0,56,0,30,,,,116790,1,,
K7_R1_3,lock,flip,0.4,0.4,0,0,0,56,0,30,,,,116790,1,,
K7_R1_3,lock,flip,0.47,0.47,0,0,0,56,0,30,,,,116790,1,,
K7_R1_3,lock,flip,0.49,0.49,0,0,0,56,0,30,,,,116790,1,,
K7_R1_3,lock,flip,0.5,0.5,0,0,0,56,0,30,,,,116790,0,,
K7_R1_3,lock,flip,0.51,0.51,0,0,0,56,0,30,,,,116790,1,,
K7_R1_3,lock,flip,0.53,0.53,0,0,0,56,0,30,,,,116790,1,,
K7_R1_3,lock,flip,0.6,0.6,0,0,0,56,0,30,,,,116790,1,,
K7_R1_3,lock,flip,0.7,0.7,0,0,0,56,0,30,,,,116790,1,,
K7_R1_3,lock,flip,0.78,0.78,0,0,0,56,0,30,,,,116790,0.97958476,,
K7_R1_3,lock,flip,0.82,0.82,0,0,0,56,0,30,,,,116790,0.73603815,,
K7_R1_3,lock,flip,0.85,0.85,0,0,0,56,0,30,,,,116790,0.58724637,,
K7_R1_3,lock,flip,0.88,0.88,0,0,0,56,0,30,,,,116790,0.46194803,,
K7_R1_3,lock,flip,0.9,0.9,0,0,0,56,0,30,,,,116790,0.38885733,,
K7_R1_3,lock,flip,0.92,0.92,0,0,0,56,0,30,,,,116790,0.32272765,,
K7_R1_3,lock,flip,0.94,0.94,0,0,0,56,0,30,,,,116790,0.26260975,,
K7_R1_3,lock,flip,0.95,0.95,0,0,0,56,0,30,,,,116790,0.23455474,,
K7_R1_3,lock,flip,0.96,0.96,0,0,0,56,0,30,,,,116790,0.20771951,,
K7_R1_3,lock,flip,0.97,0.97,0,0,0,56,0,30,,,,116790,0.1820262,,
K7_R1_3,lock,insert,0,0.005,0.001,0.001,0,56,8,30,,,,116730,1,,
K7_R1_3,lock,insert,0.1,0.005,0.1,0.001,0,56,8,30,,,,116730,1,,
K7_R1_3,lock,insert,0.2,0.005,0.2,0.001,0,56,8,30,,,,116730,1,,
K7_R1_3,lock,insert,0.3,0.005,0.3,0.001,0,56,8,30,,,,116730,1,,
K7_R1_3,lock,insert,0.4,0.005,0.4,0.001,0,56,8,30,,,,116730,1,,
K7_R1_3,lock,insert,0.5,0.005,0.5,0.001,0,56,8,30,,,,116730,1,,
K7_R1_3,lock,insert,0.6,0.005,0.6,0.001,0,56,8,30,,,,116730,1,,
K7_R1_3,lock,insert,0.7,0.005,0.7,0.001,0,56,8,30,,,,116730,1,,
K7_R1_3,lock,insert,0.8,0.005,0.8,0.001,0,56,8,30,,,,116730,1,,
K7_R1_3,lock,insert,0.9,0.005,0.9,0.001,0,56,8,30,,,,116730,1,,
K7_R1_3,lock,insert,0.97,0.005,0.97,0.001,0,56,8,30,,,,116730,1,,
K7_R1_3,lock,delete,0,0.005,0.001,0.001,0,56,8,30,,,,116730,1,,
K7_R1_3,lock,delete,0.1,0.005,0.001,0.1,0,56,8,30,,,,116730,1,,
K7_R1_3,lock,delete,0.2,0.005,0.001,0.2,0,56,8,30,,,,116730,1,,
K7_R1_3,lock,delete,0.3,0.005,0.001,0.3,0,56,8,30,,,,116730,1,,
K7_R1_3,lock,delete,0.4,0.005,0.001,0.4,0,56,8,30,,,,116730,1,,
K7_R1_3,lock,delete,0.5,0.005,0.001,0.5,0,56,8,30,,,,125820,1,,
K7_R1_3,lock,delete,0.6,0.005,0.001,0.6,0,56,8,30,,,,125820,1,,
K7_R1_3,lock,delete,0.7,0.005,0.001,0.7,0,56,8,30,,,,125820,1,,
K7_R1_3,lock,delete,0.8,0.005,0.001,0.8,0,56,8,30,,,,125820,1,,
K7_R1_3,lock,delete,0.9,0.005,0.001,0.9,0,56,8,30,,,,125820,1,,
K7_R1_3,lock,erase,0,0.005,0,0,0.001,56,0,30,,,,116790,1,,
K7_R1_3,lock,erase,0.1,0.005,0,0,0.1,56,0,30,,,,116790,1,,
K7_R1_3,lock,erase,0.2,0.005,0,0,0.2,56,0,30,,,,116790,1,,
K7_R1_3,lock,erase,0.3,0.005,0,0,0.3,56,0,30,,,,116790,1,,
K7_R1_3,lock,delete,0.97,0.005,0.001,0.97,0,56,8,30,,,,125820,1,,
K7_R1_3,lock,erase,0.4,0.005,0,0,0.4,56,0,30,,,,116790,1,,
K7_R1_3,lock,erase,0.45,0.005,0,0,0.45,56,0,30,,,,116790,1,,
K7_R1_3,lock,erase,0.5,0.005,0,0,0.5,56,0,30,,,,116790,0.99999869,,
K7_R1_3,lock,erase,0.5333,0.005,0,0,0.5333,56,0,30,,,,116790,0.89935592,,
K7_R1_3,lock,erase,0.5667,0.005,0,0,0.5667,56,0,30,,,,116790,0.74715355,,
K7_R1_3,lock,erase,0.6,0.005,0,0,0.6,56,0,30,,,,116790,0.55014904,,
K7_R1_3,lock,erase,0.6333,0.005,0,0,0.6333,56,0,30,,,,116790,0.2932651,,
K7_R1_3,lock,erase,0.6667,0.005,0,0,0.6667,56,0,30,,,,116790,0,,
K7_R1_3,lock,erase,0.7,0.005,0,0,0.7,56,0,30,,,,116790,0,,
K7_R1_3,lock,erase,0.7333,0.005,0,0,0.7333,56,0,30,,,,116790,0,,
K7_R1_3,lock,erase,0.7667,0.005,0,0,0.7667,56,0,30,,,,116790,0,,
K7_R1_3,lock,erase,0.8,0.005,0,0,0.8,56,0,30,,,,116790,0,,
K7_R1_3,lock,erase,0.85,0.005,0,0,0.85,56,0,30,,,,116790,0,,
K7_R1_3,lock,erase,0.9,0.005,0,0,0.9,56,0,30,,,,116790,0,,
K7_R1_3,lock,erase,0.97,0.005,0,0,0.97,56,0,30,,,,116790,0,,
K5_R1_5,edit,flip,0,0.001,0,0,0,40,0,30,118800,0,0,,,,
K5_R1_5,edit,flip,0.1,0.1,0,0,0,40,0,30,118800,0,0,,,,
K5_R1_5,edit,flip,0.2,0.2,0,0,0,40,0,30,118800,0,0,,,,
K5_R1_5,edit,flip,0.3,0.3,0,0,0,40,0,30,118800,0,0,,,,
K5_R1_5,edit,flip,0.4,0.4,0,0,0,40,0,30,118800,0,0,,,,
K5_R1_5,edit,flip,0.45,0.45,0,0,0,40,0,30,118800,0,0,,,,
K5_R1_5,edit,flip,0.47,0.47,0,0,0,40,0,30,118800,0,0,,,,
K5_R1_5,edit,flip,0.48,0.48,0,0,0,40,0,30,118800,0,0,,,,
K5_R1_5,edit,flip,0.49,0.49,0,0,0,40,0,30,118800,0,0,,,,
K5_R1_5,edit,flip,0.5,0.5,0,0,0,40,0,30,118800,118800,1,,,,
K5_R1_5,edit,flip,0.51,0.51,0,0,0,40,0,30,118800,35773,0.30111953,,,,
K5_R1_5,edit,flip,0.52,0.52,0,0,0,40,0,30,118800,27722,0.23335017,,,,
K5_R1_5,edit,flip,0.53,0.53,0,0,0,40,0,30,118800,49652,0.41794613,,,,
K5_R1_5,edit,flip,0.55,0.55,0,0,0,40,0,30,118800,35367,0.29770202,,,,
K5_R1_5,edit,flip,0.58,0.58,0,0,0,40,0,30,118800,37912,0.31912458,,,,
K5_R1_5,edit,flip,0.62,0.62,0,0,0,40,0,30,118800,51173,0.43074916,,,,
K5_R1_5,edit,flip,0.67,0.67,0,0,0,40,0,30,118800,45519,0.38315657,,,,
K5_R1_5,edit,flip,0.72,0.72,0,0,0,40,0,30,118800,47846,0.40274411,,,,
K5_R1_5,edit,flip,0.78,0.78,0,0,0,40,0,30,118800,41709,0.35108586,,,,
K5_R1_5,edit,flip,0.85,0.85,0,0,0,40,0,30,118800,36601,0.30808923,,,,
K5_R1_5,edit,flip,0.92,0.92,0,0,0,40,0,30,118800,46328,0.38996633,,,,
K5_R1_5,edit,flip,0.97,0.97,0,0,0,40,0,30,118800,37696,0.3173064,,,,
K5_R1_5,edit,insert,0,0.005,0.001,0.001,0,40,8,30,118800,0,0,,,,
K5_R1_5,edit,insert,0.1,0.005,0.1,0.001,0,40,8,30,118800,0,0,,,,
K5_R1_5,edit,insert,0.2,0.005,0.2,0.001,0,40,8,30,118800,0,0,,,,
K5_R1_5,edit,insert,0.3,0.005,0.3,0.001,0,40,8,30,118800,0,0,,,,
K5_R1_5,edit,insert,0.4,0.005,0.4,0.001,0,40,8,30,118800,0,0,,,,
K5_R1_5,edit,insert,0.5,0.005,0.5,0.001,0,40,8,30,118800,0,0,,,,
K5_R1_5,edit,insert,0.6,0.005,0.6,0.001,0,40,8,30,118800,0,0,,,,
K5_R1_5,edit,insert,0.7,0.005,0.7,0.001,0,40,8,30,118800,0,0,,,,
K5_R1_5,edit,insert,0.8,0.005,0.8,0.001,0,40,8,30,118800,0,0,,,,
K5_R1_5,edit,insert,0.9,0.005,0.9,0.001,0,40,8,30,118800,0,0,,,,
K5_R1_5,edit,insert,0.97,0.005,0.97,0.001,0,40,8,30,118800,0,0,,,,
K5_R1_5,edit,delete,0,0.005,0.001,0.001,0,40,8,30,118800,0,0,,,,
K5_R1_5,edit,delete,0.1,0.005,0.001,0.1,0,40,8,30,118800,0,0,,,,
K5_R1_5,edit,delete,0.2,0.005,0.001,0.2,0,40,8,30,118800,0,0,,,,
K5_R1_5,edit,delete,0.3,0.005,0.001,0.3,0,40,8,30,118800,0,0,,,,
K5_R1_5,edit,delete,0.4,0.005,0.001,0.4,0,40,8,30,118800,0,0,,,,
K5_R1_5,edit,delete,0.45,0.005,0.001,0.45,0,40,8,30,118800,0,0,,,,
K5_R1_5,edit,delete,0.47,0.005,0.001,0.47,0,40,8,30,118800,0,0,,,,
K5_R1_5,edit,delete,0.48,0.005,0.001,0.48,0,40,8,30,118800,0,0,,,,
K5_R1_5,edit,delete,0.49,0.005,0.001,0.49,0,40,8,30,118800,0,0,,,,
K5_R1_5,edit,delete,0.5,0.005,0.001,0.5,0,40,8,30,118800,90287,0.75999158,,,,
K5_R1_5,edit,delete,0.51,0.005,0.001,0.51,0,40,8,30,118800,85478,0.71951178,,,,
K5_R1_5,edit,delete,0.52,0.005,0.001,0.52,0,40,8,30,118800,125864,1.0594613,,,,
K5_R1_5,edit,delete,0.53,0.005,0.001,0.53,0,40,8,30,118800,94487,0.79534512,,,,
K5_R1_5,edit,delete,0.55,0.005,0.001,0.55,0,40,8,30,118800,97992,0.82484848,,,,
K5_R1_5,edit,delete,0.58,0.005,0.001,0.58,0,40,8,30,118800,93965,0.79095118,,,,
K5_R1_5,edit,delete,0.62,0.005,0.001,0.62,0,40,8,30,118800,125597,1.0572138,,,,
K5_R1_5,edit,delete,0.67,0.005,0.001,0.67,0,40,8,30,118800,86043,0.72426768,,,,
K5_R1_5,edit,delete,0.72,0.005,0.001,0.72,0,40,8,30,118800,97140,0.81767677,,,,
K5_R1_5,edit,delete,0.78,0.005,0.001,0.78,0,40,8,30,118800,102500,0.86279461,,,,
K5_R1_5,edit,delete,0.85,0.005,0.001,0.85,0,40,8,30,118800,106612,0.89740741,,,,
K5_R1_5,edit,delete,0.92,0.005,0.001,0.92,0,40,8,30,118800,89736,0.75535354,,,,
K5_R1_5,edit,erase,0,0.005,0,0,0.001,40,0,30,118800,0,0,,,,
K5_R1_5,edit,erase,0.1,0.005,0,0,0.1,40,0,30,118800,0,0,,,,
K5_R1_5,edit,erase,0.2,0.005,0,0,0.2,40,0,30,118800,0,0,,,,
K5_R1_5,edit,erase,0.3,0.005,0,0,0.3,40,0,30,118800,0,0,,,,
K5_R1_5,edit,erase,0.4,0.005,0,0,0.4,40,0,30,118800,0,0,,,,
K5_R1_5,edit,erase,0.5,0.005,0,0,0.5,40,0,30,118800,0,0,,,,
K5_R1_5,edit,erase,0.6,0.005,0,0,0.6,40,0,30,118800,0,0,,,,
K5_R1_5,edit,erase,0.7,0.005,0,0,0.7,40,0,30,118800,0,0,,,,
K5_R1_5,edit,erase,0.8,0.005,0,0,0.8,40,0,30,118800,0,0,,,,
K5_R1_5,edit,erase,0.9,0.005,0,0,0.9,40,0,30,118800,0,0,,,,
K5_R1_5,edit,erase,0.97,0.005,0,0,0.97,40,0,30,118800,0,0,,,,
K5_R1_5,lock,flip,0,0.001,0,0,0,40,0,30,,,,117690,0.99995603,,
K5_R1_5,lock,flip,0.1,0.1,0,0,0,40,0,30,,,,117690,1,,
K5_R1_5,edit,delete,0.97,0.005,0.001,0.97,0,40,8,30,118800,105389,0.88711279,,,,
K5_R1_5,lock,flip,0.2,0.2,0,0,0,40,0,30,,,,117690,1,,
K5_R1_5,lock,flip,0.3,0.3,0,0,0,40,0,30,,,,117690,1,,
K5_R1_5,lock,flip,0.4,0.4,0,0,0,40,0,30,,,,117690,1,,
K5_R1_5,lock,flip,0.47,0.47,0,0,0,40,0,30,,,,117690,1,,
K5_R1_5,lock,flip,0.49,0.49,0,0,0,40,0,30,,,,117690,1,,
K5_R1_5,lock,flip,0.5,0.5,0,0,0,40,0,30,,,,117690,0,,
K5_R1_5,lock,flip,0.51,0.51,0,0,0,40,0,30,,,,117690,1,,
K5_R1_5,lock,flip,0.53,0.53,0,0,0,40,0,30,,,,117690,1,,
K5_R1_5,lock,flip,0.6,0.6,0,0,0,40,0,30,,,,117690,1,,
K5_R1_5,lock,flip,0.7,0.7,0,0,0,40,0,30,,,,117690,1,,
K5_R1_5,lock,flip,0.78,0.78,0,0,0,40,0,30,,,,117690,1,,
K5_R1_5,lock,flip,0.82,0.82,0,0,0,40,0,30,,,,117690,0.8749229,,
K5_R1_5,lock,flip,0.85,0.85,0,0,0,40,0,30,,,,117690,0.71422342,,
K5_R1_5,lock,flip,0.88,0.88,0,0,0,40,0,30,,,,117690,0.57889754,,
K5_R1_5,lock,flip,0.9,0.9,0,0,0,40,0,30,,,,117690,0.49995745,,
K5_R1_5,lock,flip,0.92,0.92,0,0,0,40,0,30,,,,117690,0.42853546,,
K5_R1_5,lock,flip,0.94,0.94,0,0,0,40,0,30,,,,117690,0.36360637,,
K5_R1_5,lock,flip,0.95,0.95,0,0,0,40,0,30,,,,117690,0.33330613,,
K5_R1_5,lock,flip,0.96,0.96,0,0,0,40,0,30,,,,117690,0.3043233,,
K5_R1_5,lock,flip,0.97,0.97,0,0,0,40,0,30,,,,117690,0.27657377,,
K5_R1_5,lock,insert,0,0.005,0.001,0.001,0,40,8,30,,,,117660,1,,
K5_R1_5,lock,insert,0.1,0.005,0.1,0.001,0,40,8,30,,,,117660,1,,
K5_R1_5,lock,insert,0.2,0.005,0.2,0.001,0,40,8,30,,,,117660,1,,
K5_R1_5,lock,insert,0.3,0.005,0.3,0.001,0,40,8,30,,,,117660,1,,
K5_R1_5,lock,insert,0.4,0.005,0.4,0.001,0,40,8,30,,,,117660,1,,
K5_R1_5,lock,insert,0.5,0.005,0.5,0.001,0,40,8,30,,,,117660,1,,
K5_R1_5,lock,insert,0.6,0.005,0.6,0.001,0,40,8,30,,,,117660,1,,
K5_R1_5,lock,insert,0.7,0.005,0.7,0.001,0,40,8,30,,,,117660,1,,
K5_R1_5,lock,insert,0.8,0.005,0.8,0.001,0,40,8,30,,,,117660,1,,
K5_R1_5,lock,insert,0.9,0.005,0.9,0.001,0,40,8,30,,,,117660,1,,
K5_R1_5,lock,insert,0.97,0.005,0.97,0.001,0,40,8,30,,,,117660,1,,
K5_R1_5,lock,delete,0,0.005,0.001,0.001,0,40,8,30,,,,117660,1,,
K5_R1_5,lock,delete,0.1,0.005,0.001,0.1,0,40,8,30,,,,117660,1,,
K5_R1_5,lock,delete,0.2,0.005,0.001,0.2,0,40,8,30,,,,117660,1,,
K5_R1_5,lock,delete,0.3,0.005,0.001,0.3,0,40,8,30,,,,117660,1,,
K5_R1_5,lock,delete,0.4,0.005,0.001,0.4,0,40,8,30,,,,117660,1,,
K5_R1_5,lock,delete,0.5,0.005,0.001,0.5,0,40,8,30,,,,126360,1,,
K5_R1_5,lock,delete,0.6,0.005,0.001,0.6,0,40,8,30,,,,126360,1,,
K5_R1_5,lock,delete,0.7,0.005,0.001,0.7,0,40,8,30,,,,126360,1,,
K5_R1_5,lock,delete,0.8,0.005,0.001,0.8,0,40,8,30,,,,126360,1,,
K5_R1_5,lock,delete,0.9,0.005,0.001,0.9,0,40,8,30,,,,126360,1,,
K5_R1_5,lock,erase,0,0.005,0,0,0.001,40,0,30,,,,117690,1,,
K5_R1_5,lock,erase,0.1,0.005,0,0,0.1,40,0,30,,,,117690,1,,
K5_R1_5,lock,erase,0.2,0.005,0,0,0.2,40,0,30,,,,117690,1,,
K5_R1_5,lock,erase,0.3,0.005,0,0,0.3,40,0,30,,,,117690,1,,
K5_R1_5,lock,erase,0.4,0.005,0,0,0.4,40,0,30,,,,117690,1,,
K5_R1_5,lock,erase,0.45,0.005,0,0,0.45,40,0,30,,,,117690,1,,
K5_R1_5,lock,erase,0.5,0.005,0,0,0.5,40,0,30,,,,117690,0.99999898,,
K5_R1_5,lock,erase,0.5333,0.005,0,0,0.5333,40,0,30,,,,117690,0.89939046,,
K5_R1_5,lock,erase,0.5667,0.005,0,0,0.5667,40,0,30,,,,117690,0.74718224,,
K5_R1_5,lock,erase,0.6,0.005,0,0,0.6,40,0,30,,,,117690,0.55017017,,
K5_R1_5,lock,erase,0.6333,0.005,0,0,0.6333,40,0,30,,,,117690,0.29327636,,
K5_R1_5,lock,erase,0.6667,0.005,0,0,0.6667,40,0,30,,,,117690,0,,
K5_R1_5,lock,erase,0.7,0.005,0,0,0.7,40,0,30,,,,117690,0,,
K5_R1_5,lock,erase,0.7333,0.005,0,0,0.7333,40,0,30,,,,117690,0,,
K5_R1_5,lock,erase,0.7667,0.005,0,0,0.7667,40,0,30,,,,117690,0,,
K5_R1_5,lock,erase,0.8,0.005,0,0,0.8,40,0,30,,,,117690,0,,
K5_R1_5,lock,delete,0.97,0.005,0.001,0.97,0,40,8,30,,,,126360,1,,
K5_R1_5,lock,erase,0.85,0.005,0,0,0.85,40,0,30,,,,117690,0,,
K5_R1_5,lock,erase,0.9,0.005,0,0,0.9,40,0,30,,,,117690,0,,
K5_R1_5,lock,erase,0.97,0.005,0,0,0.97,40,0,30,,,,117690,0,,
